"wp_id","slug","title","deathdate","description","prev_views","latest_views","diff","ratio","pct_change","anomaly_score"
16100029,"Novak_Djokovic","Novak Djokovic",,"Serbian tennis player",1237907,289823,-948084,0.23412340345437904463,-0.76587659654562095537,95.57427659654562095537
1352814,"Johnny_Weir","Johnny Weir",,"American figure skater and television commentator",1051394,105543,-945851,0.10038387131750799415,-0.89961612868249200585,95.48471612868249200585
915950,"Kirsty_Coventry","Kirsty Coventry",,"Zimbabwean swimmer",996970,52457,-944513,0.05261642777616177016,-0.94738357222383822984,95.39868357222383822984
839232,"Andrey_Bogolyubsky","Andrey Bogolyubsky","1174-06-29","Russian Grand Prince",25243,706937,681694,28.0052687873866022,27.0052687873866022,95.1746687873866022
17992,"Lafcadio_Hearn","Lafcadio Hearn","1904-09-26","Greco-Japanese writer",586483,1496947,910464,2.5524132839315036,1.5524132839315036,92.5988132839315036
19980263,"Margot_Robbie","Margot Robbie",,"Australian actress",1549080,649692,-899388,0.41940506623286079479,-0.58059493376713920521,90.51939493376713920521
3972613,"Gino_Paoli","Gino Paoli","2026-03-24","Italian recording artist; singer-songwriter",30963,712256,681293,23.003455737493137,22.003455737493137,90.132755737493137
965958,"Heather_McComb","Heather McComb",,"American actress",932475,42368,-890107,0.0454360706721359822,-0.9545639293278640178,89.9652639293278640178
19376148,"Stephen_Hawking","Stephen Hawking","2018-03-14","English theoretical physicist, cosmologist, and author",1491863,604456,-887407,0.40516857110874121819,-0.59483142889125878181,89.33553142889125878181
41747787,"Chloe_Kim","Chloe Kim",,"Korean snowboarder",946848,66553,-880295,0.07028900098009395383,-0.92971099901990604617,88.95921099901990604617
340594,"Hillel_Slovak","Hillel Slovak","1988-06-25","American-Israeli musician",64220,830443,766223,12.93122080348801,11.93122080348801,88.55352080348801
25557301,"Federica_Brignone","Federica Brignone",,"Italian World Cup alpine ski racer",934767,62294,-872473,0.06664120577641273173,-0.93335879422358726827,88.18065879422358726827
74509881,"Taz_Skylar","Taz Skylar",,"Spanish actor",40894,745412,704518,18.2279062943219054,17.2279062943219054,87.6797062943219054
62727035,"Esmail_Ghaani","Esmail Qaani",,"Iranian general in the Quds Force",32130,700094,667964,21.7894179894179894,20.7894179894179894,87.5858179894179894
48606351,"Bam_Adebayo","Bam Adebayo",,"American basketball player",50416,779978,729562,15.4708425896540781,14.4708425896540781,87.4270425896540781
940840,"Mary_Rand","Mary Rand","2026-03-27","British track and field athlete",1634,124202,122568,76.011015911872705,75.011015911872705,87.267815911872705
84065,"Ricky_Martin","Ricky Martin",,"Puerto Rican singer",1076788,224596,-852192,0.2085795904114830403,-0.7914204095885169597,86.0106204095885169597
4848272,"Donald_Trump","Donald Trump",,"45th president of the United States",3241707,4097135,855428,1.2638819609545218,0.26388196095452179978,85.80668196095452179978
20668183,"Elana_Meyers","Elana Meyers Taylor",,"American bobsledder",867779,22306,-845473,0.02570470131220045657,-0.97429529868779954343,85.52159529868779954343
2261023,"Phil_Campbell_(musician)","Phil Campbell (musician)","2026-03-13","Welsh guitarist",10322,439809,429487,42.6088936252664212,41.6088936252664212,84.5575936252664212
1447301,"Antonín_Kinský","Antonín Kinský (footballer, born 1975)",,"Czech footballer",542,42651,42109,78.6918819188191882,77.6918819188191882,81.9027819188191882
19499,"Mariah_Carey","Mariah Carey",,"American singer-songwriter and actress",1064585,263547,-801038,0.24755843826467590657,-0.75244156173532409343,80.85624156173532409343
77602875,"Antonín_Kinský_(footballer,_born_2003)","Antonín Kinský",,"Czech footballer (born 2003)",1970,133655,131685,67.8451776649746193,66.8451776649746193,80.0136776649746193
613947,"Reza_Pahlavi","Reza Pahlavi",,"Crown Prince of Iran",842920,1613003,770083,1.9135896644995966,0.91358966449959664025,77.92188966449959664025
20919234,"Yuzuru_Hanyu","Yuzuru Hanyu",,"Japanese figure skater",985578,217277,-768301,0.22045642252566514269,-0.77954357747433485731,77.60964357747433485731
343554,"Jessica_Alba","Jessica Alba",,"American actress and businesswoman",1156898,401738,-755160,0.34725446841467441382,-0.65274553158532558618,76.16874553158532558618
49890465,"Sašo_Bertoncelj","Sašo Bertoncelj",,"Slovene artistic gymnast (* 1984)",110,8273,8163,75.2090909090909091,74.2090909090909091,75.0253909090909091
3747,"Bill_Gates","Bill Gates",,"American business magnate and philanthropist",1095448,355626,-739822,0.32463978208002570638,-0.67536021791997429362,74.65756021791997429362
481634,"Cillian_Murphy","Cillian Murphy",,"Irish actor",517130,1245779,728649,2.4090248100090886,1.4090248100090886,74.2739248100090886
29490,"Saddam_Hussein","Saddam Hussein","2006-12-30","Iraqi politician and President",496004,1216420,720416,2.4524398996782284,1.4524398996782284,73.4940398996782284
221259,"Kurt_Russell","Kurt Russell",,"American actor",556847,1274776,717929,2.2892751509840225,1.2892751509840225,73.0821751509840225
37426141,"Shohei_Ohtani","Shohei Ohtani",,"Japanese baseball player",322111,1024030,701919,3.1791214829670517,2.1791214829670517,72.3710214829670517
77602875,"Antonín_Kinský","Antonín Kinský (footballer, born 2003)",,"Czech footballer (born 2003)",5257,254367,249110,48.3863420201635914,47.3863420201635914,72.2973420201635914
8161655,"Saint_Patrick","Saint Patrick","0461-03-17","Primary Christian patron saint of Ireland, a 5th-century Romano-British missionary and bishop",83107,727869,644762,8.7582153127895364,7.7582153127895364,72.2344153127895364
74291731,"Iñaki_Godoy","Iñaki Godoy",,"Mexican actor",48319,643385,595066,13.3153624868064323,12.3153624868064323,71.8219624868064323
443772,"Huw_Edwards","Huw Edwards",,"Welsh journalist and newsreader (born 1961)",23834,527183,503349,22.1189477217420492,21.1189477217420492,71.4538477217420492
180289,"Saint_Valentine","Saint Valentine","0273-02-14","3rd-century Christian martyr and saint from Roman Italy",739500,38173,-701327,0.05162001352265043949,-0.94837998647734956051,71.08107998647734956051
56316870,"Quinn_Hughes","Quinn Hughes",,"American ice hockey player (born 1999)",827220,127979,-699241,0.15470975073136529581,-0.84529024926863470419,70.76939024926863470419
38548381,"Ayumu_Hirano","Ayumu Hirano",,"Japanese snowboarder",719636,21907,-697729,0.03044177889933244029,-0.96955822110066755971,70.74245822110066755971
79571632,"Chase_Infiniti","Chase Infiniti",,"American actress",226965,890092,663127,3.9217148018416937,2.9217148018416937,69.2344148018416937
2162574,"James_Tolkan","James Tolkan","2026-03-26","American actor",19946,479089,459143,24.0193021157124235,23.0193021157124235,68.9336021157124235
1218122,"Shaun_White","Shaun White",,"American snowboarder and skateboarder",719715,48183,-671532,0.06694733331943894458,-0.93305266668056105542,68.08625266668056105542
2247174,"Willie_Colón","Willie Colón","2026-02-21","Nuyorican salsa musician and conservative social activist",908957,235765,-673192,0.25937970663078671488,-0.74062029336921328512,68.05982029336921328512
4232652,"Karen_Mulder","Karen Mulder",,"Dutch model, born 1970",810258,140565,-669693,0.17348177987752049347,-0.82651822012247950653,67.79581822012247950653
1031515,"Eva_Mendes","Eva Mendes",,"American actress",299586,954889,655303,3.1873618927453219,2.1873618927453219,67.7176618927453219
171606,"Ed_Harris","Ed Harris",,"American actor and director",177026,817701,640675,4.6191011489837651,3.6191011489837651,67.6866011489837651
39818051,"Pedro_Pascal","Pedro Pascal",,"Chilean actor",1368896,698721,-670175,0.51042665038103698163,-0.48957334961896301837,67.50707334961896301837
35459623,"Harry_Styles","Harry Styles",,"English singer and songwriter",408697,1065695,656998,2.6075429964007566,1.6075429964007566,67.3073429964007566
54433363,"Barry_Keoghan","Barry Keoghan",,"Irish actor",387480,1029377,641897,2.656593888716837,1.656593888716837,65.846293888716837
53594450,"Cardi_B","Cardi B",,"American rapper, songwriter, and actress",921688,273447,-648241,0.29668065549296508146,-0.70331934450703491854,65.52741934450703491854
44059,"Harrison_Ford","Harrison Ford",,"American film actor",575125,1216180,641055,2.1146359487068029,1.1146359487068029,65.2201359487068029
460207,"Simon_Baker","Simon Baker",,"Australian actor and director",162298,774262,611964,4.7706194777508041,3.7706194777508041,64.9670194777508041
9810,"Emily_Brontë","Emily Brontë","1848-12-19","English novelist and poet",925557,286516,-639041,0.30956062133396430474,-0.69043937866603569526,64.59453937866603569526
